viagem_id,veiculo_id,motorista_id,geocerca_origem_id,geocerca_destino_id,data_inicio,data_fim_prevista,data_fim_real,status,distancia_km,peso_carga_kg,nota_fiscal
VIA-002439,VEI-0075,MOT-0083,GEO-0007,GEO-0022,2026-04-28 21:37:38.474647,2026-05-01 20:37:38.474647,2026-05-02 03:37:38.474647,concluida,2269,28332,NF-829707
VIA-002440,VEI-0035,MOT-0048,GEO-0008,GEO-0026,2026-04-28 21:39:04.293409,2026-05-01 20:39:04.293409,2026-05-01 23:39:04.293409,concluida,491,36758,NF-585643
VIA-002441,VEI-0089,MOT-0055,GEO-0004,GEO-0007,2026-04-28 21:34:43.164143,2026-04-30 21:34:43.164143,,em_transito,-1236,5387,NF-995736
VIA-002442,VEI-0061,MOT-0063,GEO-0003,GEO-0007,2026-04-28 21:37:02.667100,2026-04-29 09:37:02.667100,2026-04-29 13:37:02.667100,concluida,285,13901,NF-198411
VIA-002443,VEI-0077,MOT-0063,GEO-0008,GEO-0030,2026-04-28 21:34:11.372625,2026-04-30 22:34:11.372625,,em_transito,1119,17213,NF-186204
VIA-002444,VEI-0053,MOT-0019,GEO-0002,GEO-0004,2026-04-28 21:37:38.196991,2026-05-01 05:37:38.196991,,em_transito,1219,30170,NF-935270
VIA-002445,VEI-0041,MOT-0054,GEO-0002,GEO-0029,2026-04-28 21:37:19.452820,2026-05-01 14:37:19.452820,2026-05-01 18:37:19.452820,concluida,2265,17207,NF-626370
VIA-002446,VEI-0014,MOT-0117,GEO-0007,GEO-0023,2026-04-28 21:34:24.720710,2026-04-30 09:34:24.720710,2026-04-30 11:34:24.720710,concluida,2305,39235,NF-251416
VIA-002447,VEI-0039,MOT-0104,GEO-0007,GEO-0024,2026-04-28 21:33:42.772522,2026-05-01 16:33:42.772522,,em_transito,2340,34846,NF-547882
VIA-002448,VEI-0066,MOT-0115,GEO-0001,GEO-0031,2026-04-28 21:35:28.104538,2026-05-01 00:35:28.104538,2026-05-01 04:35:28.104538,concluida,824,29249,NF-358535
VIA-002449,VEI-0150,MOT-0094,GEO-0004,GEO-0036,2026-04-28 21:35:00.510133,2026-05-01 16:35:00.510133,2026-05-01 18:35:00.510133,concluida,1938,24071,NF-355520
VIA-002450,VEI-0008,MOT-0032,GEO-0005,GEO-0025,2026-04-28 21:33:44.625299,2026-04-29 11:33:44.625299,2026-04-29 11:33:44.625299,concluida,1595,37400,NF-447294
VIA-002451,VEI-0073,MOT-0013,GEO-0007,GEO-0006,2026-04-28 21:34:58.291468,2026-04-29 02:34:58.291468,,em_transito,1638,17718,NF-995172
VIA-002452,VEI-9999,MOT-0011,GEO-0003,GEO-0008,,2026-05-01 06:37:12.106926,2026-05-01 04:37:12.106926,concluida,709,17954,NF-649220
VIA-002453,VEI-0110,MOT-0011,GEO-0004,GEO-0027,2026-04-28 21:37:57.109796,2026-05-01 02:37:57.109796,,em_transito,1266,18204,NF-370826
VIA-002454,VEI-0148,MOT-0006,GEO-0007,GEO-0031,2026-04-28 21:38:55.743088,2026-05-01 04:38:55.743088,2026-05-01 03:38:55.743088,concluida,1678,26201,NF-153651
VIA-002455,VEI-0088,MOT-0089,GEO-0002,GEO-0020,2026-04-28 21:36:32.083566,2026-04-30 07:36:32.083566,2026-04-30 10:36:32.083566,concluida,264,7553,NF-135479
VIA-002456,VEI-0111,MOT-0113,GEO-0008,GEO-0006,2026-04-28 21:37:48.005847,2026-04-29 15:37:48.005847,,atrasada,1296,13354,NF-743758
VIA-002457,VEI-0108,MOT-0073,GEO-0002,GEO-0023,2026-04-28 21:35:53.599222,2026-05-01 13:35:53.599222,,atrasada,1082,32121,NF-612695
VIA-002458,VEI-0088,MOT-0019,GEO-0004,GEO-0037,2026-04-28 21:37:34.225842,2026-04-29 15:37:34.225842,,em_transito,548,4017,NF-976674
VIA-002459,VEI-0055,MOT-0057,GEO-0008,GEO-0005,2026-04-28 21:36:07.484677,2026-04-29 11:36:07.484677,,cancelada,399,14461,NF-866630
VIA-002460,VEI-0135,MOT-0059,GEO-0003,GEO-0026,2026-04-28 21:38:16.060183,2026-04-29 08:38:16.060183,2026-04-29 15:38:16.060183,concluida,1756,16749,NF-106147
VIA-002461,VEI-0092,MOT-0009,GEO-0006,GEO-0036,2026-04-28 21:39:25.184485,2026-04-29 21:39:25.184485,,cancelada,1211,10642,NF-216057
VIA-002462,VEI-0095,MOT-0026,GEO-0004,GEO-0002,,2026-04-29 05:38:58.725780,2026-04-29 10:38:58.725780,concluida,202,24744,NF-268623
VIA-002463,VEI-0113,MOT-0099,GEO-0003,GEO-0031,2026-04-28 21:34:51.750271,2026-05-01 13:34:51.750271,2026-05-01 21:34:51.750271,concluida,1810,36084,NF-171047
VIA-002464,VEI-0036,MOT-0003,GEO-0008,GEO-0026,2026-04-28 21:35:22.834930,2026-05-01 07:35:22.834930,2026-05-01 07:35:22.834930,concluida,1487,9045,NF-397302
VIA-002465,VEI-0118,MOT-0081,GEO-0006,GEO-0008,2026-04-28 21:39:07.690033,2026-04-30 06:39:07.690033,2026-04-30 05:39:07.690033,concluida,1122,38718,NF-729705
VIA-002466,VEI-0097,MOT-0055,GEO-0004,GEO-0003,2026-04-28 21:34:47.275545,2026-05-01 00:34:47.275545,2026-05-01 00:34:47.275545,concluida,1104,7578,NF-981740
VIA-002467,VEI-0035,MOT-0051,GEO-0003,GEO-0033,2026-04-28 21:39:23.685147,2026-05-01 02:39:23.685147,,em_transito,327,4572,NF-965740
VIA-002468,VEI-0050,MOT-0112,GEO-0008,GEO-0006,2026-04-28 21:35:16.636801,2026-04-29 02:35:16.636801,,em_transito,1771,26229,NF-408730
VIA-002469,VEI-0081,MOT-0037,GEO-0001,GEO-0007,2026-04-28 21:35:37.147470,2026-05-01 17:35:37.147470,2026-05-01 22:35:37.147470,concluida,1010,32613,NF-208161
VIA-002470,VEI-0113,MOT-0003,GEO-0006,GEO-0029,2026-04-28 21:33:53.541241,2026-05-01 11:33:53.541241,,atrasada,311,5780,NF-759729
VIA-002471,VEI-0041,MOT-0063,GEO-0003,GEO-0037,2026-04-28 21:37:00.145193,2026-04-30 00:37:00.145193,2026-04-30 01:37:00.145193,concluida,907,29256,NF-204475
VIA-002472,VEI-0143,MOT-0027,GEO-0008,GEO-0035,2026-04-28 21:37:56.454453,2026-05-01 21:37:56.454453,2026-05-02 01:37:56.454453,concluida,-710,1321,NF-695124
VIA-002473,VEI-0128,MOT-0060,GEO-0001,GEO-0004,2026-04-28 21:34:06.740771,2026-04-29 14:34:06.740771,2026-04-29 17:34:06.740771,concluida,2089,23682,NF-515852
VIA-002474,VEI-0041,MOT-9999,GEO-0001,GEO-0037,2026-04-28 21:38:28.581163,2026-04-30 18:38:28.581163,2026-04-30 19:38:28.581163,concluida,574,17539,NF-579270
VIA-002475,VEI-0116,MOT-0017,GEO-0001,GEO-0026,2026-04-28 21:36:33.901185,2026-04-29 15:36:33.901185,2026-04-29 17:36:33.901185,concluida,1921,28956,NF-598210
VIA-002476,VEI-0036,MOT-0011,GEO-0005,GEO-0025,2026-04-28 21:36:18.975942,2026-04-29 20:36:18.975942,,em_transito,2199,986,NF-857638
VIA-002477,VEI-0110,MOT-0045,GEO-0007,GEO-0028,2026-04-28 21:34:43.597394,2026-04-30 08:34:43.597394,,em_transito,620,18564,NF-643404
VIA-002478,VEI-0127,MOT-0035,GEO-0005,GEO-0022,2026-04-28 21:39:04.807572,2026-05-01 03:39:04.807572,2026-05-01 08:39:04.807572,concluida,1773,3634,NF-353540
VIA-002479,VEI-0061,MOT-0002,GEO-0006,GEO-0020,2026-04-28 21:38:00.726714,2026-04-30 06:38:00.726714,,atrasada,1612,30160,NF-990314
VIA-002480,VEI-0126,MOT-0043,GEO-0005,GEO-0003,2026-04-28 21:37:15.767341,2026-04-30 17:37:15.767341,2026-05-01 00:37:15.767341,concluida,1917,0,NF-635847
VIA-002481,VEI-0026,MOT-0064,GEO-0001,GEO-0033,2026-04-28 21:33:58.381150,2026-05-01 08:33:58.381150,2026-05-01 10:33:58.381150,concluida,1365,27995,NF-113886
VIA-002482,VEI-0040,MOT-0015,GEO-0005,GEO-0032,2026-04-28 21:39:12.663278,2026-05-01 12:39:12.663278,2026-05-01 15:39:12.663278,concluida,1596,28798,NF-889942
VIA-002483,VEI-0028,MOT-0072,GEO-0003,GEO-0024,2026-04-28 21:35:08.084640,2026-05-01 05:35:08.084640,2026-05-01 10:35:08.084640,concluida,1697,31211,NF-885439
VIA-002484,VEI-0148,MOT-0014,GEO-0006,GEO-0037,,2026-04-30 06:35:50.527914,2026-04-30 09:35:50.527914,concluida,1130,18845,NF-196683
VIA-002485,VEI-0010,MOT-0116,GEO-0001,GEO-0038,2026-04-28 21:35:07.636509,2026-04-30 16:35:07.636509,,em_transito,2017,21327,NF-301347
VIA-002486,VEI-0112,MOT-0028,GEO-0006,GEO-0001,2026-04-28 21:35:41.966073,2026-04-29 01:35:41.966073,2026-04-29 04:35:41.966073,concluida,2068,26060,NF-696640
VIA-002487,VEI-0056,MOT-0027,GEO-0007,GEO-0036,2026-04-28 21:35:08.536016,2026-04-30 17:35:08.536016,2026-04-30 18:35:08.536016,concluida,1626,38044,NF-573129
VIA-002488,VEI-0090,MOT-0063,GEO-0001,GEO-0032,2026-04-28 21:33:50.749243,2026-05-01 21:33:50.749243,2026-05-02 01:33:50.749243,concluida,952,7628,NF-924983
VIA-002489,VEI-0064,MOT-0098,GEO-0007,GEO-0034,2026-04-28 21:38:07.076354,2026-04-30 01:38:07.076354,2026-04-30 07:38:07.076354,concluida,1121,27304,NF-617097
VIA-002490,VEI-0147,MOT-0119,GEO-0006,GEO-0026,2026-04-28 21:36:10.996658,2026-04-30 20:36:10.996658,2026-04-30 21:36:10.996658,concluida,1195,21574,NF-700818
VIA-002491,VEI-0057,MOT-0102,GEO-0006,GEO-0033,2026-04-28 21:34:25.793392,2026-04-30 02:34:25.793392,2026-04-30 08:34:25.793392,concluida,693,16819,NF-745315
VIA-002492,VEI-0021,MOT-0069,GEO-0001,GEO-0024,2026-04-28 21:35:34.557719,2026-05-01 06:35:34.557719,2026-05-01 10:35:34.557719,concluida,1003,15752,NF-382380
VIA-002493,VEI-0012,MOT-0112,GEO-0002,GEO-0026,2026-04-28 21:36:48.974232,2026-04-29 17:36:48.974232,2026-04-29 18:36:48.974232,concluida,1151,21110,NF-723821
VIA-002494,VEI-0078,MOT-0010,GEO-0003,GEO-0038,2026-04-28 21:33:42.987215,2026-05-01 09:33:42.987215,2026-05-01 08:33:42.987215,concluida,2110,8854,NF-918606
VIA-002495,VEI-0060,MOT-0022,GEO-0008,GEO-0024,2026-04-28 21:38:25.694602,2026-05-01 14:38:25.694602,2026-05-01 12:38:25.694602,concluida,2264,23401,NF-326399
VIA-002496,VEI-0018,MOT-0099,GEO-0002,GEO-0004,2026-04-28 21:37:15.278726,2026-04-29 14:37:15.278726,2026-04-29 20:37:15.278726,concluida,1550,27964,NF-176798
VIA-002497,VEI-0076,MOT-0088,GEO-0007,GEO-0008,2026-04-28 21:35:51.069516,2026-04-29 19:35:51.069516,2026-04-30 00:35:51.069516,concluida,2187,29948,NF-341635
VIA-002498,VEI-0077,MOT-0076,GEO-0007,GEO-0036,2026-04-28 21:39:27.455028,2026-05-01 14:39:27.455028,2026-05-01 17:39:27.455028,concluida,2334,15356,NF-713810
VIA-002499,VEI-0148,MOT-0043,GEO-0006,GEO-0038,2026-04-28 21:36:12.272797,2026-04-30 17:36:12.272797,2026-04-30 15:36:12.272797,concluida,2016,14279,NF-567973
VIA-002500,VEI-0135,MOT-0056,GEO-0004,GEO-0028,2026-04-28 21:34:08.283381,2026-05-01 21:34:08.283381,,cancelada,174,16571,NF-130161
VIA-002501,VEI-0109,MOT-0088,GEO-0002,GEO-0037,2026-04-28 21:38:36.451495,2026-04-30 22:38:36.451495,2026-04-30 23:38:36.451495,concluida,1271,28097,NF-637476
VIA-002502,VEI-0001,MOT-0117,GEO-0008,GEO-0024,2026-04-28 21:36:31.101205,2026-05-01 05:36:31.101205,2026-05-01 03:36:31.101205,concluida,2206,33895,NF-426381
VIA-002503,VEI-0049,MOT-0038,GEO-0007,GEO-0026,,2026-05-01 13:33:50.242344,,cancelada,767,12993,NF-289212
VIA-002504,VEI-0020,MOT-0076,GEO-0006,GEO-0007,2026-04-28 21:35:30.864869,2026-05-01 05:35:30.864869,2026-05-01 10:35:30.864869,concluida,161,1058,NF-550405
VIA-002505,VEI-0026,MOT-0116,GEO-0004,GEO-0028,2026-04-28 21:38:03.719849,2026-04-29 23:38:03.719849,2026-04-29 22:38:03.719849,concluida,753,29342,NF-957870
VIA-002506,VEI-0005,MOT-0072,GEO-0005,GEO-0022,2026-04-28 21:38:03.729913,2026-04-30 04:38:03.729913,2026-04-30 11:38:03.729913,concluida,661,21345,NF-590656
VIA-002507,VEI-0050,MOT-0062,GEO-0006,GEO-0029,2026-04-28 21:35:09.319575,2026-04-29 11:35:09.319575,2026-04-29 17:35:09.319575,concluida,-1692,3659,NF-341488
VIA-002508,VEI-0124,MOT-0091,GEO-0001,GEO-0003,2026-04-28 21:38:22.215863,2026-05-01 06:38:22.215863,2026-05-01 05:38:22.215863,concluida,797,37609,NF-579083
VIA-002509,VEI-0121,MOT-0011,GEO-0006,GEO-0003,2026-04-28 21:35:41.273234,2026-04-30 09:35:41.273234,2026-04-30 09:35:41.273234,concluida,344,929,NF-219556
VIA-002510,VEI-0004,MOT-0088,GEO-0005,GEO-0008,2026-04-28 21:37:09.238548,2026-04-30 16:37:09.238548,2026-04-30 14:37:09.238548,concluida,192,17979,NF-971487
VIA-002511,VEI-0068,MOT-0004,GEO-0003,GEO-0028,2026-04-28 21:34:15.024682,2026-04-30 22:34:15.024682,2026-05-01 03:34:15.024682,concluida,1014,36820,NF-483149
VIA-002512,VEI-0141,MOT-0112,GEO-0006,GEO-0027,,2026-04-29 02:36:53.658414,2026-04-29 04:36:53.658414,concluida,580,14030,NF-505335
VIA-002513,VEI-0135,MOT-0097,GEO-0004,GEO-0030,2026-04-28 21:35:40.038387,2026-04-30 01:35:40.038387,,atrasada,533,15268,NF-979722
VIA-002514,VEI-0052,MOT-0004,GEO-0007,GEO-0005,2026-04-28 21:37:22.730023,2026-04-29 17:37:22.730023,2026-04-29 18:37:22.730023,concluida,451,30811,NF-416787
VIA-002515,VEI-0036,MOT-0052,GEO-0001,GEO-0019,2026-04-28 21:37:02.594390,2026-04-30 23:37:02.594390,2026-04-30 21:37:02.594390,concluida,1598,26225,NF-846888
VIA-002516,VEI-0016,MOT-0077,GEO-0005,GEO-0024,2026-04-28 21:38:43.573762,2026-05-01 18:38:43.573762,2026-05-01 19:38:43.573762,concluida,851,12770,
VIA-002517,VEI-0147,MOT-0082,GEO-0003,GEO-0037,2026-04-28 21:35:29.237102,2026-04-30 06:35:29.237102,2026-04-30 10:35:29.237102,concluida,506,15889,NF-352532
VIA-002518,VEI-0031,MOT-0015,GEO-0004,GEO-0002,2026-04-28 21:36:14.568054,2026-04-30 04:36:14.568054,2026-04-30 05:36:14.568054,concluida,804,7842,NF-627467
VIA-002519,VEI-0115,MOT-0022,GEO-0006,GEO-0025,2026-04-28 21:39:32.071662,2026-04-30 15:39:32.071662,2026-04-30 21:39:32.071662,concluida,1486,36664,NF-622114
VIA-002520,VEI-0056,MOT-0072,GEO-0008,GEO-0023,2026-04-28 21:36:43.867113,2026-04-29 06:36:43.867113,,atrasada,575,25802,NF-527488
VIA-002521,VEI-0135,MOT-0116,GEO-0003,GEO-0026,2026-04-28 21:37:28.490430,2026-04-29 20:37:28.490430,,cancelada,1438,18991,NF-579358
VIA-002522,VEI-0119,MOT-0110,GEO-0005,GEO-0001,2026-04-28 21:37:07.939331,2026-04-29 17:37:07.939331,,atrasada,1526,26721,NF-587333
VIA-002523,VEI-0082,MOT-0030,GEO-0001,GEO-0024,2026-04-28 21:39:34.937431,2026-05-01 19:39:34.937431,,em_transito,1322,37205,NF-689388
VIA-002524,VEI-0102,MOT-0119,GEO-0007,GEO-0031,2026-04-28 21:37:39.236208,2026-04-29 16:37:39.236208,,cancelada,417,16437,NF-172421
VIA-002525,VEI-0039,MOT-0023,GEO-0008,GEO-0020,2026-04-28 21:34:07.688517,2026-04-30 17:34:07.688517,2026-05-01 01:34:07.688517,concluida,1202,32781,NF-870920
VIA-002526,VEI-0104,MOT-0090,GEO-0002,GEO-0028,2026-04-28 21:34:36.852734,2026-04-29 04:34:36.852734,,em_transito,593,27287,NF-302349
VIA-002527,VEI-0131,MOT-0025,GEO-0004,GEO-0008,2026-04-28 21:34:23.942835,2026-04-30 14:34:23.942835,2026-04-30 22:34:23.942835,concluida,1722,14152,NF-454139
VIA-002528,VEI-0018,MOT-0026,GEO-0004,GEO-0033,2026-04-28 21:36:33.865576,2026-04-30 21:36:33.865576,2026-05-01 01:36:33.865576,concluida,1318,1250,NF-655887
VIA-002529,VEI-0074,MOT-0082,GEO-0001,GEO-0008,2026-04-28 21:35:35.483511,2026-04-29 17:35:35.483511,2026-04-29 19:35:35.483511,concluida,581,24693,NF-102182
VIA-002530,VEI-0081,MOT-0104,GEO-0004,GEO-0022,2026-04-28 21:35:29.688979,2026-05-01 00:35:29.688979,,em_transito,103,37510,NF-335113
VIA-002531,VEI-0093,MOT-0022,GEO-0002,GEO-0035,2026-04-28 21:33:42.720598,2026-05-01 02:33:42.720598,,em_transito,1236,17399,NF-877786
VIA-002532,VEI-0090,MOT-0004,GEO-0007,GEO-0004,2026-04-28 21:35:06.739563,2026-05-01 20:35:06.739563,,em_transito,731,25772,NF-432422
VIA-002533,VEI-0122,MOT-0014,GEO-0008,GEO-0020,2026-04-28 21:34:20.702450,2026-04-29 03:34:20.702450,2026-04-29 05:34:20.702450,concluida,1857,31063,NF-324910
VIA-002534,VEI-0121,MOT-0016,GEO-0007,GEO-0026,2026-04-28 21:38:20.899818,2026-05-01 05:38:20.899818,2026-05-01 06:38:20.899818,concluida,2063,6185,NF-885794
VIA-002535,VEI-0130,MOT-0041,GEO-0005,GEO-0020,2026-04-28 21:36:40.097872,2026-05-01 07:36:40.097872,2026-05-01 10:36:40.097872,concluida,153,20095,NF-645928
VIA-002536,VEI-9999,MOT-0107,GEO-0002,GEO-0029,2026-04-28 21:38:51.911896,2026-04-29 17:38:51.911896,,em_transito,1858,6050,NF-656066
VIA-002537,VEI-0119,MOT-0023,GEO-0002,GEO-0008,2026-04-28 21:37:33.251042,2026-04-30 09:37:33.251042,2026-04-30 08:37:33.251042,concluida,1880,13122,NF-390642
VIA-002538,VEI-0134,MOT-0054,GEO-0006,GEO-0008,2026-04-28 21:36:42.843209,2026-05-01 17:36:42.843209,2026-05-01 21:36:42.843209,concluida,1737,21786,NF-963946
VIA-002539,VEI-0049,MOT-0118,GEO-0008,GEO-0019,2026-04-28 21:34:32.420938,2026-04-30 17:34:32.420938,2026-04-30 17:34:32.420938,concluida,909,4795,NF-690357
VIA-002540,VEI-0060,MOT-0116,GEO-0002,GEO-0037,2026-04-28 21:35:26.719177,2026-04-29 18:35:26.719177,,cancelada,980,37625,NF-344866
VIA-002541,VEI-0123,MOT-0024,GEO-0008,GEO-0004,,2026-04-30 11:38:01.127441,2026-04-30 19:38:01.127441,concluida,133,2837,NF-481580
VIA-002542,VEI-0012,MOT-0035,GEO-0008,GEO-0038,2026-04-28 21:38:54.739777,2026-04-29 10:38:54.739777,,cancelada,2064,14658,NF-401419
VIA-002543,VEI-0049,MOT-0038,GEO-0001,GEO-0002,2026-04-28 21:34:28.715932,2026-05-01 17:34:28.715932,2026-05-01 22:34:28.715932,concluida,1751,37255,NF-877996
VIA-002544,VEI-0038,MOT-9999,GEO-0007,GEO-0027,2026-04-28 21:38:55.949807,2026-05-01 19:38:55.949807,,atrasada,1042,36883,NF-816662
VIA-002545,VEI-0125,MOT-0057,GEO-0002,GEO-0031,2026-04-28 21:33:40.547525,2026-05-01 20:33:40.547525,,atrasada,285,34582,NF-468793
VIA-002546,VEI-0119,MOT-0103,GEO-0003,GEO-0026,2026-04-28 21:36:13.107912,2026-04-30 21:36:13.107912,,atrasada,2110,21735,NF-134949
VIA-002547,VEI-0025,MOT-0107,GEO-0001,GEO-0002,2026-04-28 21:37:39.509426,2026-05-01 06:37:39.509426,2026-05-01 13:37:39.509426,concluida,365,6282,NF-591464
VIA-002548,VEI-0036,MOT-0068,GEO-0004,GEO-0024,2026-04-28 21:34:11.883610,2026-05-01 09:34:11.883610,2026-05-01 12:34:11.883610,concluida,2022,31869,NF-760061
VIA-002549,VEI-0138,MOT-0014,GEO-0004,GEO-0037,2026-04-28 21:37:50.269392,2026-04-29 10:37:50.269392,2026-04-29 16:37:50.269392,concluida,806,24039,NF-335724
VIA-002550,VEI-0121,MOT-0097,GEO-0004,GEO-0020,2026-04-28 21:38:00.456981,2026-04-30 04:38:00.456981,2026-04-30 07:38:00.456981,concluida,1323,30342,NF-944312
VIA-002551,VEI-0048,MOT-0013,GEO-0005,GEO-0033,2026-04-28 21:38:39.185089,2026-04-30 23:38:39.185089,,atrasada,2368,22618,NF-634154
VIA-002552,VEI-0043,MOT-0104,GEO-0004,GEO-0024,2026-04-28 21:33:48.475732,2026-04-30 13:33:48.475732,,em_transito,1562,8508,NF-411678
VIA-002553,VEI-0046,MOT-0030,GEO-0005,GEO-0032,2026-04-28 21:34:41.574118,2026-05-01 18:34:41.574118,,em_transito,-753,11211,NF-597503
VIA-002554,VEI-0012,MOT-0113,GEO-0008,GEO-0026,2026-04-28 21:34:50.653255,2026-04-30 07:34:50.653255,,em_transito,1358,22576,NF-913818
VIA-002555,VEI-0088,MOT-0040,GEO-0002,GEO-0005,2026-04-28 21:34:23.371566,2026-05-01 16:34:23.371566,2026-05-01 20:34:23.371566,concluida,475,35399,NF-231633
VIA-002556,VEI-0026,MOT-0100,GEO-0001,GEO-0019,,2026-04-30 02:36:47.800224,2026-04-30 00:36:47.800224,concluida,1313,4247,NF-633118
VIA-002557,VEI-0032,MOT-0005,GEO-0005,GEO-0019,,2026-05-01 16:39:00.056565,2026-05-01 17:39:00.056565,concluida,1453,11352,NF-724592
VIA-002558,VEI-0108,MOT-0107,GEO-0003,GEO-0030,2026-04-28 21:38:49.853181,2026-05-01 06:38:49.853181,2026-05-01 14:38:49.853181,concluida,376,12415,NF-508416
VIA-002559,VEI-0126,MOT-0012,GEO-0002,GEO-0030,2026-04-28 21:35:15.022928,2026-05-01 02:35:15.022928,,cancelada,2425,26038,NF-423970
VIA-002560,VEI-0008,MOT-0107,GEO-0001,GEO-0004,2026-04-28 21:35:46.911804,2026-04-29 23:35:46.911804,2026-04-29 21:35:46.911804,concluida,2182,17783,NF-123058
VIA-002561,VEI-0129,MOT-9999,GEO-0004,GEO-0029,2026-04-28 21:36:17.515167,2026-04-30 13:36:17.515167,2026-04-30 17:36:17.515167,concluida,648,29748,NF-749942
VIA-002562,VEI-0133,MOT-0050,GEO-0001,GEO-0035,2026-04-28 21:36:17.737583,2026-04-29 08:36:17.737583,2026-04-29 10:36:17.737583,concluida,1415,39856,NF-290025
VIA-002563,VEI-0043,MOT-0053,GEO-0003,GEO-0032,2026-04-28 21:33:43.936526,2026-04-30 16:33:43.936526,2026-04-30 19:33:43.936526,concluida,2076,24912,NF-299154
VIA-002564,VEI-0123,MOT-0001,GEO-0004,GEO-0003,2026-04-28 21:35:30.657790,2026-04-30 07:35:30.657790,2026-04-30 07:35:30.657790,concluida,1860,28725,NF-715757
VIA-002565,VEI-0030,MOT-0033,GEO-0005,GEO-0036,2026-04-28 21:36:26.409373,2026-04-30 11:36:26.409373,,atrasada,601,12053,NF-269373
VIA-002566,VEI-0040,MOT-0042,GEO-0007,GEO-0006,2026-04-28 21:38:53.366219,2026-05-01 13:38:53.366219,2026-05-01 20:38:53.366219,concluida,1552,38337,NF-231571
VIA-002567,VEI-0132,MOT-0107,GEO-0007,GEO-0036,2026-04-28 21:38:52.084488,2026-04-29 20:38:52.084488,2026-04-29 18:38:52.084488,concluida,251,2383,NF-602123
VIA-002568,VEI-0023,MOT-0040,GEO-0007,GEO-0031,2026-04-28 21:37:40.227215,2026-04-29 12:37:40.227215,2026-04-29 17:37:40.227215,concluida,227,16552,NF-296807
VIA-002569,VEI-0032,MOT-0003,GEO-0005,GEO-0029,2026-04-28 21:38:21.532327,2026-04-30 09:38:21.532327,2026-04-30 08:38:21.532327,concluida,1836,13540,NF-270500
VIA-002570,VEI-0037,MOT-0045,GEO-0001,GEO-0030,2026-04-28 21:39:04.544348,2026-05-01 01:39:04.544348,2026-05-01 06:39:04.544348,concluida,448,27937,NF-741736
VIA-002571,VEI-0037,MOT-0037,GEO-0001,GEO-0003,2026-04-28 21:37:46.177099,2026-04-29 09:37:46.177099,2026-04-29 17:37:46.177099,concluida,418,16789,NF-161478
VIA-002572,VEI-0065,MOT-0035,GEO-0007,GEO-0024,2026-04-28 21:34:26.865155,2026-04-29 01:34:26.865155,2026-04-29 09:34:26.865155,concluida,1061,20152,NF-497442
VIA-002573,VEI-0093,MOT-0048,GEO-0008,GEO-0007,2026-04-28 21:34:43.305094,2026-04-29 07:34:43.305094,2026-04-29 10:34:43.305094,concluida,161,29082,NF-851693
VIA-002574,VEI-0059,MOT-0049,GEO-0002,GEO-0024,2026-04-28 21:39:10.394184,2026-04-29 12:39:10.394184,2026-04-29 12:39:10.394184,concluida,2274,4580,NF-554026
VIA-002575,VEI-0060,MOT-0045,GEO-0008,GEO-0033,2026-04-28 21:38:16.005379,2026-04-30 10:38:16.005379,,em_transito,208,24032,NF-908058
VIA-002576,VEI-0019,MOT-0114,GEO-0004,GEO-0002,2026-04-28 21:36:43.797938,2026-05-01 17:36:43.797938,2026-05-01 19:36:43.797938,concluida,337,28040,NF-814641
VIA-002577,VEI-0127,MOT-0106,GEO-0002,GEO-0030,2026-04-28 21:36:03.081970,2026-05-01 19:36:03.081970,,cancelada,1539,25560,NF-741147
VIA-002578,VEI-0031,MOT-0116,GEO-0008,GEO-0005,2026-04-28 21:33:49.890470,2026-04-30 01:33:49.890470,2026-04-30 00:33:49.890470,concluida,1562,26749,NF-351065
VIA-002579,VEI-0055,MOT-0074,GEO-0002,GEO-0007,2026-04-28 21:36:31.374840,2026-05-01 03:36:31.374840,,em_transito,139,814,NF-216947
VIA-002580,VEI-0014,MOT-0114,GEO-0008,GEO-0004,2026-04-28 21:36:34.362422,2026-05-01 01:36:34.362422,,cancelada,2075,19266,NF-200587
VIA-002581,VEI-0001,MOT-0041,GEO-0002,GEO-0020,2026-04-28 21:37:26.146623,2026-04-29 19:37:26.146623,2026-04-29 23:37:26.146623,concluida,110,29704,NF-448226
VIA-002582,VEI-0072,MOT-0031,GEO-0005,GEO-0021,2026-04-28 21:38:14.465953,2026-05-01 17:38:14.465953,2026-05-02 01:38:14.465953,concluida,131,26563,NF-602767
VIA-002583,VEI-0014,MOT-0001,GEO-0007,GEO-0020,2026-04-28 21:38:48.596119,2026-04-29 11:38:48.596119,2026-04-29 12:38:48.596119,concluida,2221,32843,NF-242829
VIA-002584,VEI-0009,MOT-0089,GEO-0008,GEO-0023,2026-04-28 21:33:51.173948,2026-04-30 10:33:51.173948,2026-04-30 08:33:51.173948,concluida,1898,6360,
VIA-002585,VEI-0106,MOT-0036,GEO-0008,GEO-0001,2026-04-28 21:35:29.342858,2026-04-29 03:35:29.342858,,em_transito,2043,39194,NF-591027
VIA-002586,VEI-0109,MOT-0067,GEO-0002,GEO-0029,2026-04-28 21:39:07.873522,2026-05-01 04:39:07.873522,2026-05-01 07:39:07.873522,concluida,930,14840,NF-870063
VIA-002587,VEI-0121,MOT-0105,GEO-0006,GEO-0026,2026-04-28 21:39:27.109085,2026-05-01 04:39:27.109085,2026-05-01 10:39:27.109085,concluida,2184,29986,NF-402737
